aadhaar,farmer_id,state,district,land_size_acres,usual_crop,irrigation_type,soil_type
100000000328,F000328,Bihar,BiharDist166,3.43,Paddy,Rainfed,Clay
100000000329,F000329,Sikkim,SikkimDist67,3.0,Potato,Rainfed,Clay
100000000330,F000330,Haryana,HaryanaDist119,3.01,Cotton,Canal,Sandy
100000000331,F000331,Tripura,TripuraDist22,1.8,Paddy,Borewell,Loam
100000000332,F000332,Bihar,BiharDist90,0.89,Wheat,Borewell,Clay
100000000333,F000333,Meghalaya,MeghalayaDist182,1.94,Paddy,Canal,Sandy
100000000334,F000334,Bihar,BiharDist190,1.06,Paddy,Rainfed,Sandy
100000000335,F000335,Haryana,HaryanaDist104,3.98,Cotton,Canal,Clay
100000000336,F000336,Rajasthan,RajasthanDist116,1.62,Bajra,Rainfed,Clay
100000000337,F000337,Odisha,OdishaDist17,0.94,Groundnut,Borewell,Loam
100000000338,F000338,Odisha,OdishaDist68,1.41,Paddy,Rainfed,Sandy
100000000339,F000339,Sikkim,SikkimDist30,2.54,Potato,Canal,Sandy
100000000340,F000340,Kerala,KeralaDist22,1.16,Coconut,Rainfed,Sandy
100000000341,F000341,Sikkim,SikkimDist131,0.94,Paddy,Borewell,Loam
100000000342,F000342,Madhya Pradesh,MadhyaDist166,2.21,Soybean,Borewell,Clay
100000000343,F000343,Goa,GoaDist92,2.22,Paddy,Canal,Loam
100000000344,F000344,Andhra Pradesh,AndhraDist176,1.21,Maize,Borewell,Clay
100000000345,F000345,Meghalaya,MeghalayaDist57,1.25,Millet,Rainfed,Clay
100000000346,F000346,Jharkhand,JharkhandDist198,2.19,Paddy,Borewell,Sandy
100000000347,F000347,Tripura,TripuraDist94,0.57,Maize,Canal,Sandy
100000000348,F000348,Nagaland,NagalandDist168,0.59,Paddy,Rainfed,Clay
100000000349,F000349,Tripura,TripuraDist113,1.03,Paddy,Borewell,Loam
100000000350,F000350,West Bengal,WestDist182,1.54,Paddy,Rainfed,Loam
100000000351,F000351,Punjab,PunjabDist146,2.34,Paddy,Borewell,Loam
100000000352,F000352,Kerala,KeralaDist69,5.93,Rubber,Canal,Loam
100000000353,F000353,West Bengal,WestDist71,3.62,Jute,Rainfed,Loam
100000000354,F000354,West Bengal,WestDist195,1.6,Jute,Rainfed,Loam
100000000355,F000355,Uttarakhand,UttarakhandDist20,1.79,Wheat,Canal,Sandy
100000000356,F000356,Rajasthan,RajasthanDist125,0.82,Bajra,Canal,Clay
100000000357,F000357,Karnataka,KarnatakaDist137,1.8,Ragi,Borewell,Clay
100000000358,F000358,Madhya Pradesh,MadhyaDist141,1.45,Wheat,Rainfed,Loam
100000000359,F000359,Odisha,OdishaDist12,2.36,Paddy,Canal,Clay
100000000360,F000360,Bihar,BiharDist117,0.94,Wheat,Rainfed,Clay
100000000361,F000361,Andhra Pradesh,AndhraDist71,2.76,Maize,Rainfed,Loam
100000000362,F000362,Assam,AssamDist79,6.21,Tea,Borewell,Sandy
100000000363,F000363,Telangana,TelanganaDist34,1.67,Cotton,Canal,Loam
100000000364,F000364,Odisha,OdishaDist109,2.51,Paddy,Canal,Clay
100000000365,F000365,Tamil Nadu,TamilDist81,3.16,Paddy,Canal,Loam
100000000366,F000366,Kerala,KeralaDist145,1.32,Coconut,Borewell,Loam
100000000367,F000367,Andhra Pradesh,AndhraDist106,2.18,Groundnut,Borewell,Clay
100000000368,F000368,Punjab,PunjabDist187,1.84,Paddy,Rainfed,Loam
100000000369,F000369,Madhya Pradesh,MadhyaDist154,1.97,Soybean,Borewell,Loam
100000000370,F000370,Punjab,PunjabDist53,0.98,Paddy,Rainfed,Sandy
100000000371,F000371,Mizoram,MizoramDist62,1.86,Paddy,Rainfed,Clay
100000000372,F000372,Meghalaya,MeghalayaDist93,2.71,Millet,Borewell,Sandy
100000000373,F000373,Karnataka,KarnatakaDist121,5.82,Maize,Rainfed,Sandy
100000000374,F000374,Tripura,TripuraDist102,3.93,Paddy,Borewell,Loam
100000000375,F000375,Mizoram,MizoramDist138,10.2,Maize,Rainfed,Clay
100000000376,F000376,Punjab,PunjabDist40,0.99,Wheat,Borewell,Clay
100000000377,F000377,Nagaland,NagalandDist187,3.66,Maize,Canal,Sandy
100000000378,F000378,West Bengal,WestDist15,2.11,Paddy,Borewell,Loam
100000000379,F000379,Jharkhand,JharkhandDist42,10.5,Pulses,Rainfed,Loam
100000000380,F000380,Meghalaya,MeghalayaDist69,0.95,Millet,Canal,Sandy
100000000381,F000381,Telangana,TelanganaDist68,0.93,Paddy,Rainfed,Loam
100000000382,F000382,Tamil Nadu,TamilDist43,1.13,Cotton,Borewell,Clay
100000000383,F000383,Kerala,KeralaDist190,0.33,Paddy,Borewell,Loam
100000000384,F000384,Mizoram,MizoramDist39,1.2,Paddy,Borewell,Loam
100000000385,F000385,Goa,GoaDist107,0.99,Paddy,Canal,Sandy
100000000386,F000386,Telangana,TelanganaDist46,2.06,Maize,Rainfed,Sandy
100000000387,F000387,Haryana,HaryanaDist80,2.4,Cotton,Rainfed,Loam
100000000388,F000388,Karnataka,KarnatakaDist160,8.17,Ragi,Canal,Clay
100000000389,F000389,Haryana,HaryanaDist140,3.9,Paddy,Borewell,Clay
100000000390,F000390,Tripura,TripuraDist178,1.15,Paddy,Borewell,Clay
100000000391,F000391,Andhra Pradesh,AndhraDist136,0.89,Maize,Rainfed,Clay
100000000392,F000392,Haryana,HaryanaDist12,2.7,Paddy,Canal,Loam
100000000393,F000393,Haryana,HaryanaDist130,0.63,Cotton,Rainfed,Clay
100000000394,F000394,Chhattisgarh,ChhattisgarhDist75,7.89,Soybean,Borewell,Sandy
100000000395,F000395,Himachal Pradesh,HimachalDist70,4.68,Paddy,Rainfed,Clay
100000000396,F000396,Haryana,HaryanaDist43,1.25,Wheat,Rainfed,Loam
100000000397,F000397,Manipur,ManipurDist119,0.46,Maize,Canal,Sandy
100000000398,F000398,Himachal Pradesh,HimachalDist56,5.38,Apple,Borewell,Sandy
100000000399,F000399,Uttarakhand,UttarakhandDist174,1.66,Wheat,Borewell,Sandy
100000000400,F000400,Jharkhand,JharkhandDist25,4.9,Maize,Borewell,Clay
100000000401,F000401,Manipur,ManipurDist57,0.51,Paddy,Rainfed,Loam
100000000402,F000402,Chhattisgarh,ChhattisgarhDist151,1.13,Paddy,Rainfed,Clay
100000000403,F000403,Himachal Pradesh,HimachalDist85,1.83,Apple,Rainfed,Loam
100000000404,F000404,Bihar,BiharDist102,1.89,Paddy,Rainfed,Loam
100000000405,F000405,Meghalaya,MeghalayaDist72,1.27,Paddy,Borewell,Clay
100000000406,F000406,Manipur,ManipurDist141,3.0,Paddy,Borewell,Sandy
100000000407,F000407,Meghalaya,MeghalayaDist135,0.78,Paddy,Borewell,Clay
100000000408,F000408,Haryana,HaryanaDist125,1.63,Cotton,Rainfed,Clay
100000000409,F000409,Kerala,KeralaDist200,2.01,Rubber,Borewell,Clay
100000000410,F000410,Himachal Pradesh,HimachalDist169,2.75,Apple,Canal,Sandy
100000000411,F000411,Haryana,HaryanaDist100,3.22,Paddy,Canal,Sandy
100000000412,F000412,Kerala,KeralaDist152,0.74,Paddy,Borewell,Sandy
100000000413,F000413,Andhra Pradesh,AndhraDist127,0.53,Groundnut,Borewell,Sandy
100000000414,F000414,Nagaland,NagalandDist123,5.06,Maize,Canal,Loam
100000000415,F000415,Andhra Pradesh,AndhraDist83,2.38,Maize,Borewell,Loam
100000000416,F000416,Arunachal Pradesh,ArunachalDist94,1.0,Paddy,Borewell,Sandy
100000000417,F000417,Assam,AssamDist41,6.3,Tea,Rainfed,Clay
100000000418,F000418,Telangana,TelanganaDist158,2.0,Maize,Rainfed,Sandy
100000000419,F000419,Uttar Pradesh,UttarDist76,4.68,Paddy,Borewell,Sandy
100000000420,F000420,Chhattisgarh,ChhattisgarhDist146,1.92,Paddy,Rainfed,Sandy
100000000421,F000421,Arunachal Pradesh,ArunachalDist37,9.47,Paddy,Rainfed,Sandy
100000000422,F000422,Karnataka,KarnatakaDist182,7.42,Ragi,Borewell,Clay
100000000423,F000423,Sikkim,SikkimDist28,1.49,Potato,Canal,Clay
100000000424,F000424,Telangana,TelanganaDist127,3.96,Paddy,Borewell,Clay
100000000425,F000425,Madhya Pradesh,MadhyaDist58,3.05,Soybean,Borewell,Clay
100000000426,F000426,Goa,GoaDist19,5.45,Cashew,Rainfed,Loam
100000000427,F000427,Karnataka,KarnatakaDist153,0.84,Maize,Borewell,Loam
100000000428,F000428,Punjab,PunjabDist41,3.15,Paddy,Rainfed,Clay
100000000429,F000429,Arunachal Pradesh,ArunachalDist139,4.25,Paddy,Borewell,Loam
100000000430,F000430,Himachal Pradesh,HimachalDist40,0.45,Maize,Borewell,Loam
100000000431,F000431,Arunachal Pradesh,ArunachalDist25,0.71,Millet,Canal,Clay
100000000432,F000432,Andhra Pradesh,AndhraDist102,0.36,Paddy,Borewell,Clay
100000000433,F000433,Meghalaya,MeghalayaDist95,1.47,Millet,Borewell,Sandy
100000000434,F000434,Goa,GoaDist39,3.24,Cashew,Borewell,Clay
100000000435,F000435,Tripura,TripuraDist59,6.06,Paddy,Borewell,Clay
100000000436,F000436,Nagaland,NagalandDist122,1.93,Paddy,Rainfed,Sandy
100000000437,F000437,Odisha,OdishaDist147,6.71,Paddy,Canal,Loam
100000000438,F000438,Mizoram,MizoramDist50,0.6,Paddy,Borewell,Clay
100000000439,F000439,Chhattisgarh,ChhattisgarhDist153,0.47,Paddy,Canal,Sandy
100000000440,F000440,Himachal Pradesh,HimachalDist71,1.74,Paddy,Rainfed,Loam
100000000441,F000441,Mizoram,MizoramDist39,2.48,Maize,Rainfed,Sandy
100000000442,F000442,Chhattisgarh,ChhattisgarhDist74,1.78,Soybean,Canal,Loam
100000000443,F000443,West Bengal,WestDist10,0.35,Jute,Rainfed,Clay
100000000444,F000444,Goa,GoaDist85,1.7,Cashew,Borewell,Sandy
100000000445,F000445,Tamil Nadu,TamilDist78,0.64,Paddy,Borewell,Clay
100000000446,F000446,Jharkhand,JharkhandDist191,3.11,Maize,Rainfed,Sandy
100000000447,F000447,Manipur,ManipurDist105,2.44,Maize,Rainfed,Sandy
100000000448,F000448,Telangana,TelanganaDist130,0.86,Maize,Rainfed,Loam
100000000449,F000449,Madhya Pradesh,MadhyaDist52,1.21,Wheat,Rainfed,Sandy
100000000450,F000450,Uttarakhand,UttarakhandDist119,0.78,Rice,Borewell,Loam
100000000451,F000451,Mizoram,MizoramDist46,1.73,Maize,Rainfed,Sandy
100000000452,F000452,West Bengal,WestDist177,3.91,Maize,Canal,Clay
100000000453,F000453,Assam,AssamDist57,0.83,Tea,Borewell,Loam
100000000454,F000454,Rajasthan,RajasthanDist197,2.73,Bajra,Borewell,Sandy
100000000455,F000455,Sikkim,SikkimDist65,1.19,Paddy,Canal,Loam
100000000456,F000456,Punjab,PunjabDist90,0.97,Paddy,Rainfed,Sandy
100000000457,F000457,Manipur,ManipurDist2,1.67,Maize,Canal,Sandy
100000000458,F000458,Mizoram,MizoramDist87,0.8,Maize,Rainfed,Sandy
100000000459,F000459,Himachal Pradesh,HimachalDist49,1.17,Maize,Rainfed,Clay
100000000460,F000460,Chhattisgarh,ChhattisgarhDist7,0.7,Soybean,Rainfed,Sandy
100000000461,F000461,Rajasthan,RajasthanDist150,8.77,Wheat,Rainfed,Clay
100000000462,F000462,Tamil Nadu,TamilDist172,1.87,Cotton,Borewell,Sandy
100000000463,F000463,Kerala,KeralaDist33,1.04,Rubber,Rainfed,Sandy
100000000464,F000464,Telangana,TelanganaDist57,2.16,Maize,Rainfed,Loam
100000000465,F000465,Kerala,KeralaDist150,1.67,Paddy,Rainfed,Clay
100000000466,F000466,Jharkhand,JharkhandDist50,1.53,Maize,Canal,Sandy
100000000467,F000467,Mizoram,MizoramDist39,2.98,Paddy,Rainfed,Clay
100000000468,F000468,Chhattisgarh,ChhattisgarhDist184,3.34,Paddy,Borewell,Sandy
100000000469,F000469,Goa,GoaDist116,1.19,Paddy,Canal,Sandy
100000000470,F000470,Himachal Pradesh,HimachalDist158,1.15,Apple,Canal,Loam
100000000471,F000471,Maharashtra,MaharashtraDist96,1.46,Soybean,Canal,Clay
100000000472,F000472,Andhra Pradesh,AndhraDist89,0.29,Maize,Borewell,Sandy
100000000473,F000473,Jharkhand,JharkhandDist77,0.54,Paddy,Borewell,Sandy
100000000474,F000474,Jharkhand,JharkhandDist88,5.44,Maize,Canal,Sandy
100000000475,F000475,Meghalaya,MeghalayaDist55,6.79,Millet,Borewell,Clay
100000000476,F000476,Telangana,TelanganaDist97,1.49,Paddy,Canal,Loam
100000000477,F000477,Rajasthan,RajasthanDist168,2.89,Wheat,Rainfed,Sandy
100000000478,F000478,Uttarakhand,UttarakhandDist180,2.34,Rice,Rainfed,Clay
100000000479,F000479,Chhattisgarh,ChhattisgarhDist134,20.0,Paddy,Rainfed,Sandy
100000000480,F000480,Himachal Pradesh,HimachalDist31,4.46,Maize,Rainfed,Clay
100000000481,F000481,Jharkhand,JharkhandDist134,1.64,Paddy,Rainfed,Clay
100000000482,F000482,Gujarat,GujaratDist124,0.85,Cotton,Canal,Loam
100000000483,F000483,Karnataka,KarnatakaDist39,0.5,Maize,Borewell,Loam
100000000484,F000484,Assam,AssamDist76,2.14,Paddy,Rainfed,Loam
100000000485,F000485,Himachal Pradesh,HimachalDist174,0.99,Paddy,Borewell,Loam
100000000486,F000486,Karnataka,KarnatakaDist85,0.58,Sugarcane,Borewell,Loam
100000000487,F000487,Kerala,KeralaDist103,1.09,Coconut,Borewell,Sandy
100000000488,F000488,Madhya Pradesh,MadhyaDist43,0.77,Soybean,Rainfed,Sandy
100000000489,F000489,Bihar,BiharDist152,7.03,Paddy,Rainfed,Loam
100000000490,F000490,Meghalaya,MeghalayaDist187,3.69,Millet,Rainfed,Clay
100000000491,F000491,Chhattisgarh,ChhattisgarhDist4,1.81,Maize,Borewell,Clay
100000000492,F000492,Tamil Nadu,TamilDist87,5.95,Cotton,Rainfed,Sandy
100000000493,F000493,Mizoram,MizoramDist99,1.94,Paddy,Canal,Sandy
100000000494,F000494,Chhattisgarh,ChhattisgarhDist127,0.91,Soybean,Borewell,Sandy
100000000495,F000495,West Bengal,WestDist130,6.16,Paddy,Borewell,Clay
100000000496,F000496,Haryana,HaryanaDist23,2.8,Cotton,Borewell,Loam
100000000497,F000497,West Bengal,WestDist10,0.79,Maize,Borewell,Clay
100000000498,F000498,Nagaland,NagalandDist144,1.56,Paddy,Rainfed,Sandy
100000000499,F000499,Gujarat,GujaratDist117,0.9,Paddy,Rainfed,Clay
100000000500,F000500,Karnataka,KarnatakaDist1,0.6,Sugarcane,Rainfed,Sandy
100000000501,F000501,Karnataka,KarnatakaDist43,3.82,Paddy,Rainfed,Clay
100000000502,F000502,Meghalaya,MeghalayaDist49,8.39,Paddy,Rainfed,Sandy
100000000503,F000503,Bihar,BiharDist163,0.6,Maize,Canal,Loam
100000000504,F000504,Uttarakhand,UttarakhandDist136,2.86,Rice,Canal,Sandy
100000000505,F000505,Telangana,TelanganaDist46,1.08,Paddy,Canal,Clay
100000000506,F000506,Tamil Nadu,TamilDist83,1.23,Cotton,Rainfed,Loam
100000000507,F000507,Mizoram,MizoramDist76,1.13,Maize,Rainfed,Sandy
100000000508,F000508,Manipur,ManipurDist180,0.91,Paddy,Borewell,Sandy
100000000509,F000509,Nagaland,NagalandDist75,1.89,Maize,Rainfed,Sandy
100000000510,F000510,Sikkim,SikkimDist129,0.94,Potato,Rainfed,Loam
100000000511,F000511,Nagaland,NagalandDist182,2.26,Maize,Borewell,Clay
100000000512,F000512,Maharashtra,MaharashtraDist15,1.75,Sugarcane,Rainfed,Sandy
100000000513,F000513,Gujarat,GujaratDist76,1.51,Cotton,Rainfed,Sandy
100000000514,F000514,Gujarat,GujaratDist58,0.88,Paddy,Borewell,Clay
100000000515,F000515,Telangana,TelanganaDist171,1.15,Cotton,Borewell,Sandy
100000000516,F000516,Arunachal Pradesh,ArunachalDist65,3.33,Millet,Canal,Sandy
100000000517,F000517,Gujarat,GujaratDist166,2.72,Paddy,Rainfed,Clay
100000000518,F000518,Kerala,KeralaDist46,0.83,Rubber,Rainfed,Loam
100000000519,F000519,Sikkim,SikkimDist72,1.97,Paddy,Borewell,Loam
100000000520,F000520,Nagaland,NagalandDist11,3.32,Maize,Borewell,Clay
100000000521,F000521,Chhattisgarh,ChhattisgarhDist147,0.48,Maize,Borewell,Sandy
100000000522,F000522,Nagaland,NagalandDist130,2.81,Maize,Rainfed,Clay
100000000523,F000523,Goa,GoaDist85,1.07,Cashew,Canal,Loam
100000000524,F000524,Kerala,KeralaDist167,2.88,Coconut,Rainfed,Sandy
100000000525,F000525,Andhra Pradesh,AndhraDist63,0.99,Paddy,Rainfed,Clay
100000000526,F000526,Arunachal Pradesh,ArunachalDist133,0.43,Millet,Rainfed,Loam
100000000527,F000527,Uttarakhand,UttarakhandDist50,0.5,Wheat,Canal,Sandy
100000000528,F000528,Karnataka,KarnatakaDist162,1.89,Ragi,Borewell,Sandy
100000000529,F000529,Tripura,TripuraDist190,2.24,Paddy,Rainfed,Clay
100000000530,F000530,Tripura,TripuraDist85,0.88,Maize,Rainfed,Loam
100000000531,F000531,Arunachal Pradesh,ArunachalDist59,3.04,Paddy,Borewell,Loam
100000000532,F000532,Himachal Pradesh,HimachalDist31,0.48,Paddy,Borewell,Sandy
100000000533,F000533,Nagaland,NagalandDist19,1.73,Paddy,Rainfed,Sandy
100000000534,F000534,Kerala,KeralaDist113,0.69,Rubber,Borewell,Sandy
100000000535,F000535,Madhya Pradesh,MadhyaDist140,1.08,Soybean,Borewell,Loam
100000000536,F000536,Jharkhand,JharkhandDist143,1.89,Pulses,Borewell,Sandy
100000000537,F000537,Chhattisgarh,ChhattisgarhDist79,0.92,Paddy,Borewell,Sandy
100000000538,F000538,Gujarat,GujaratDist132,1.34,Paddy,Rainfed,Sandy
100000000539,F000539,Chhattisgarh,ChhattisgarhDist146,4.08,Paddy,Borewell,Sandy
100000000540,F000540,West Bengal,WestDist18,1.15,Paddy,Rainfed,Sandy
100000000541,F000541,Himachal Pradesh,HimachalDist61,3.56,Apple,Rainfed,Clay
100000000542,F000542,Bihar,BiharDist79,0.74,Maize,Borewell,Loam
100000000543,F000543,Tamil Nadu,TamilDist81,2.78,Cotton,Canal,Clay
100000000544,F000544,Haryana,HaryanaDist188,5.77,Wheat,Rainfed,Sandy
100000000545,F000545,Karnataka,KarnatakaDist21,0.25,Sugarcane,Canal,Clay
100000000546,F000546,Uttarakhand,UttarakhandDist161,0.96,Wheat,Rainfed,Loam
100000000547,F000547,Assam,AssamDist197,2.89,Paddy,Rainfed,Sandy
100000000548,F000548,Odisha,OdishaDist168,1.55,Paddy,Rainfed,Sandy
100000000549,F000549,Tripura,TripuraDist35,2.45,Paddy,Borewell,Loam
100000000550,F000550,Manipur,ManipurDist158,1.12,Paddy,Borewell,Sandy
100000000551,F000551,Sikkim,SikkimDist169,1.95,Paddy,Rainfed,Loam
100000000552,F000552,West Bengal,WestDist60,1.61,Paddy,Rainfed,Clay
100000000553,F000553,Assam,AssamDist121,4.64,Tea,Borewell,Sandy
100000000554,F000554,Manipur,ManipurDist71,2.23,Paddy,Borewell,Sandy
100000000555,F000555,Uttarakhand,UttarakhandDist168,2.39,Wheat,Canal,Sandy
100000000556,F000556,Uttarakhand,UttarakhandDist125,1.31,Rice,Borewell,Loam
100000000557,F000557,Uttar Pradesh,UttarDist20,1.23,Paddy,Rainfed,Loam
100000000558,F000558,Mizoram,MizoramDist59,1.29,Maize,Borewell,Loam
100000000559,F000559,Maharashtra,MaharashtraDist106,2.5,Sugarcane,Borewell,Sandy
100000000560,F000560,Andhra Pradesh,AndhraDist147,1.3,Paddy,Borewell,Sandy
100000000561,F000561,Chhattisgarh,ChhattisgarhDist164,2.3,Paddy,Borewell,Loam
100000000562,F000562,Andhra Pradesh,AndhraDist121,9.59,Groundnut,Rainfed,Clay
100000000563,F000563,West Bengal,WestDist47,3.66,Maize,Borewell,Clay
100000000564,F000564,Punjab,PunjabDist59,1.4,Paddy,Borewell,Sandy
100000000565,F000565,Madhya Pradesh,MadhyaDist39,4.76,Soybean,Borewell,Loam
100000000566,F000566,Punjab,PunjabDist193,1.31,Wheat,Borewell,Sandy
100000000567,F000567,Bihar,BiharDist199,0.36,Paddy,Canal,Loam
100000000568,F000568,Sikkim,SikkimDist124,0.81,Potato,Canal,Clay
100000000569,F000569,Uttar Pradesh,UttarDist109,0.41,Paddy,Borewell,Sandy
100000000570,F000570,Chhattisgarh,ChhattisgarhDist49,1.38,Maize,Rainfed,Loam
100000000571,F000571,Andhra Pradesh,AndhraDist53,1.85,Groundnut,Rainfed,Sandy
100000000572,F000572,Tamil Nadu,TamilDist138,6.97,Sugarcane,Borewell,Loam
100000000573,F000573,Maharashtra,MaharashtraDist143,2.37,Sugarcane,Borewell,Sandy
100000000574,F000574,Meghalaya,MeghalayaDist199,1.53,Paddy,Borewell,Sandy
100000000575,F000575,Tamil Nadu,TamilDist42,3.54,Sugarcane,Borewell,Sandy
100000000576,F000576,Bihar,BiharDist14,0.31,Paddy,Canal,Clay
100000000577,F000577,Goa,GoaDist23,2.2,Cashew,Borewell,Loam
100000000578,F000578,Assam,AssamDist158,3.38,Tea,Borewell,Sandy
100000000579,F000579,Rajasthan,RajasthanDist127,0.56,Cotton,Rainfed,Sandy
100000000580,F000580,Manipur,ManipurDist154,4.55,Paddy,Borewell,Sandy
100000000581,F000581,Mizoram,MizoramDist41,2.39,Paddy,Rainfed,Sandy
100000000582,F000582,Assam,AssamDist181,1.31,Tea,Borewell,Clay
100000000583,F000583,Assam,AssamDist71,3.02,Paddy,Canal,Sandy
100000000584,F000584,Haryana,HaryanaDist28,11.21,Cotton,Canal,Clay
100000000585,F000585,Nagaland,NagalandDist138,2.11,Paddy,Canal,Clay
100000000586,F000586,Uttarakhand,UttarakhandDist199,2.22,Wheat,Rainfed,Clay
100000000587,F000587,Manipur,ManipurDist57,1.26,Maize,Rainfed,Clay
100000000588,F000588,Sikkim,SikkimDist68,0.92,Paddy,Rainfed,Clay
100000000589,F000589,Haryana,HaryanaDist46,3.54,Paddy,Borewell,Sandy
100000000590,F000590,Meghalaya,MeghalayaDist49,0.92,Millet,Borewell,Sandy
100000000591,F000591,Meghalaya,MeghalayaDist64,1.93,Paddy,Borewell,Loam
100000000592,F000592,Uttarakhand,UttarakhandDist127,1.24,Wheat,Borewell,Loam
100000000593,F000593,Punjab,PunjabDist81,2.67,Wheat,Rainfed,Sandy
100000000594,F000594,Meghalaya,MeghalayaDist14,2.38,Millet,Borewell,Sandy
100000000595,F000595,Mizoram,MizoramDist45,4.18,Maize,Rainfed,Loam
100000000596,F000596,Manipur,ManipurDist98,1.21,Paddy,Rainfed,Clay
100000000597,F000597,Odisha,OdishaDist69,1.47,Paddy,Borewell,Sandy
100000000598,F000598,Meghalaya,MeghalayaDist103,0.83,Millet,Borewell,Clay
100000000599,F000599,Himachal Pradesh,HimachalDist185,1.28,Paddy,Borewell,Loam
100000000600,F000600,Himachal Pradesh,HimachalDist122,2.46,Apple,Canal,Clay
100000000601,F000601,Uttar Pradesh,UttarDist137,3.34,Wheat,Borewell,Clay
100000000602,F000602,Telangana,TelanganaDist42,0.87,Maize,Borewell,Sandy
100000000603,F000603,Arunachal Pradesh,ArunachalDist67,3.65,Paddy,Rainfed,Clay
100000000604,F000604,Kerala,KeralaDist174,5.39,Coconut,Canal,Clay
100000000605,F000605,Punjab,PunjabDist91,2.54,Wheat,Canal,Sandy
100000000606,F000606,Karnataka,KarnatakaDist38,8.18,Sugarcane,Canal,Loam
100000000607,F000607,West Bengal,WestDist19,0.98,Paddy,Rainfed,Clay
100000000608,F000608,Assam,AssamDist166,0.67,Paddy,Borewell,Clay
100000000609,F000609,Madhya Pradesh,MadhyaDist43,0.44,Soybean,Rainfed,Clay
100000000610,F000610,Goa,GoaDist21,6.03,Paddy,Borewell,Loam
100000000611,F000611,Gujarat,GujaratDist198,3.08,Groundnut,Borewell,Loam
100000000612,F000612,Madhya Pradesh,MadhyaDist80,1.74,Maize,Borewell,Sandy
100000000613,F000613,Haryana,HaryanaDist8,2.28,Wheat,Rainfed,Clay
100000000614,F000614,Arunachal Pradesh,ArunachalDist114,0.74,Millet,Rainfed,Clay
100000000615,F000615,Chhattisgarh,ChhattisgarhDist112,12.89,Soybean,Borewell,Sandy
100000000616,F000616,Mizoram,MizoramDist67,2.02,Maize,Canal,Loam
100000000617,F000617,Chhattisgarh,ChhattisgarhDist126,1.99,Maize,Borewell,Loam
100000000618,F000618,Tripura,TripuraDist141,3.26,Maize,Borewell,Clay
100000000619,F000619,Kerala,KeralaDist166,2.68,Paddy,Canal,Sandy
100000000620,F000620,Madhya Pradesh,MadhyaDist157,2.18,Soybean,Borewell,Clay
100000000621,F000621,Uttar Pradesh,UttarDist18,0.97,Sugarcane,Borewell,Sandy
100000000622,F000622,Goa,GoaDist126,2.66,Paddy,Borewell,Sandy
100000000623,F000623,Gujarat,GujaratDist33,8.21,Cotton,Borewell,Sandy
100000000624,F000624,Tamil Nadu,TamilDist80,5.35,Sugarcane,Borewell,Loam
100000000625,F000625,Uttar Pradesh,UttarDist193,6.52,Paddy,Rainfed,Clay
100000000626,F000626,Chhattisgarh,ChhattisgarhDist65,1.21,Paddy,Borewell,Clay
100000000627,F000627,Uttarakhand,UttarakhandDist114,0.83,Wheat,Rainfed,Loam
100000000628,F000628,Haryana,HaryanaDist122,1.65,Cotton,Borewell,Sandy
100000000629,F000629,Madhya Pradesh,MadhyaDist134,1.91,Maize,Rainfed,Loam
100000000630,F000630,Bihar,BiharDist29,4.37,Maize,Rainfed,Loam
100000000631,F000631,Haryana,HaryanaDist63,0.47,Cotton,Borewell,Loam
100000000632,F000632,Andhra Pradesh,AndhraDist23,6.19,Paddy,Canal,Sandy
100000000633,F000633,Haryana,HaryanaDist161,1.61,Wheat,Canal,Sandy
100000000634,F000634,Arunachal Pradesh,ArunachalDist60,1.29,Paddy,Borewell,Loam
100000000635,F000635,Karnataka,KarnatakaDist186,0.81,Paddy,Rainfed,Clay
100000000636,F000636,Chhattisgarh,ChhattisgarhDist146,0.48,Maize,Canal,Clay
