aadhaar,farmer_id,state,district,land_size_acres,usual_crop,irrigation_type,soil_type
100000000355,F000355,Sikkim,SDist136,1.79,Paddy,Rainfed,Clay
100000000356,F000356,Meghalaya,MDist134,0.82,Millet,Rainfed,Loam
100000000357,F000357,Uttarakhand,UDist101,1.8,Wheat,Canal,Sandy
100000000358,F000358,Chhattisgarh,CDist81,1.45,Soybean,Borewell,Sandy
100000000359,F000359,Uttar Pradesh,UPDist150,2.36,Sugarcane,Borewell,Clay
100000000360,F000360,Gujarat,GDist54,0.94,Groundnut,Borewell,Clay
100000000361,F000361,Delhi,DDist11,2.76,Paddy,Canal,Loam
100000000362,F000362,Maharashtra,MDist77,6.21,Sugarcane,Borewell,Loam
100000000363,F000363,Mizoram,MDist25,1.67,Paddy,Borewell,Clay
100000000364,F000364,Jammu & Kashmir,J&KDist57,2.51,Paddy,Rainfed,Loam
100000000365,F000365,Himachal Pradesh,HPDist20,3.16,Apple,Borewell,Sandy
100000000366,F000366,Arunachal Pradesh,APDist85,1.32,Paddy,Borewell,Sandy
100000000367,F000367,Haryana,HDist102,2.18,Wheat,Rainfed,Loam
100000000368,F000368,Puducherry,PDist72,1.84,Paddy,Borewell,Clay
100000000369,F000369,Delhi,DDist141,1.97,Vegetables,Canal,Sandy
100000000370,F000370,Ladakh,LDist135,0.98,Barley,Borewell,Clay
100000000371,F000371,Meghalaya,MDist145,1.86,Paddy,Rainfed,Sandy
100000000372,F000372,Chandigarh,CDist72,2.71,Vegetables,Borewell,Loam
100000000373,F000373,Bihar,BDist62,5.82,Maize,Borewell,Sandy
100000000374,F000374,Nagaland,NDist45,3.93,Paddy,Rainfed,Loam
100000000375,F000375,Kerala,KDist91,10.2,Paddy,Canal,Sandy
100000000376,F000376,Jharkhand,JDist15,0.99,Pulses,Rainfed,Clay
100000000377,F000377,Manipur,MDist34,3.66,Paddy,Borewell,Clay
100000000378,F000378,Sikkim,SDist37,2.11,Paddy,Rainfed,Clay
100000000379,F000379,Haryana,HDist87,10.5,Cotton,Rainfed,Clay
100000000380,F000380,Punjab,PDist125,0.95,Paddy,Borewell,Loam
100000000381,F000381,Rajasthan,RDist45,0.93,Bajra,Rainfed,Sandy
100000000382,F000382,Tripura,TDist147,1.13,Maize,Canal,Loam
100000000383,F000383,Uttar Pradesh,UPDist145,0.33,Sugarcane,Borewell,Clay
100000000384,F000384,Gujarat,GDist23,1.2,Cotton,Borewell,Loam
100000000385,F000385,Sikkim,SDist28,0.99,Potato,Borewell,Loam
100000000386,F000386,Andhra Pradesh,APDist97,2.06,Paddy,Borewell,Sandy
100000000387,F000387,Tamil Nadu,TNDist58,2.4,Cotton,Borewell,Clay
100000000388,F000388,Karnataka,KDist19,8.17,Sugarcane,Rainfed,Loam
100000000389,F000389,Sikkim,SDist24,3.9,Paddy,Rainfed,Loam
100000000390,F000390,Sikkim,SDist41,1.15,Potato,Rainfed,Clay
100000000391,F000391,Bihar,BDist139,0.89,Paddy,Borewell,Loam
100000000392,F000392,Mizoram,MDist14,2.7,Maize,Borewell,Loam
100000000393,F000393,Telangana,TDist25,0.63,Paddy,Borewell,Clay
100000000394,F000394,Arunachal Pradesh,APDist102,7.89,Paddy,Borewell,Clay
100000000395,F000395,Ladakh,LDist98,4.68,Potato,Rainfed,Clay
100000000396,F000396,Telangana,TDist145,1.25,Paddy,Borewell,Clay
100000000397,F000397,Bihar,BDist106,0.46,Paddy,Rainfed,Sandy
100000000398,F000398,Manipur,MDist122,5.38,Paddy,Rainfed,Sandy
100000000399,F000399,Meghalaya,MDist147,1.66,Millet,Borewell,Sandy
100000000400,F000400,Jharkhand,JDist50,4.9,Paddy,Rainfed,Clay
100000000401,F000401,Himachal Pradesh,HPDist67,0.51,Apple,Borewell,Sandy
100000000402,F000402,Rajasthan,RDist118,1.13,Cotton,Borewell,Sandy
100000000403,F000403,Andhra Pradesh,APDist150,1.83,Groundnut,Canal,Clay
100000000404,F000404,Gujarat,GDist68,1.89,Groundnut,Rainfed,Clay
100000000405,F000405,Tripura,TDist103,1.27,Maize,Canal,Loam
100000000406,F000406,Assam,ADist6,3.0,Tea,Canal,Loam
100000000407,F000407,Sikkim,SDist59,0.78,Potato,Borewell,Clay
100000000408,F000408,Himachal Pradesh,HPDist23,1.63,Paddy,Rainfed,Clay
100000000409,F000409,Madhya Pradesh,MPDist15,2.01,Soybean,Rainfed,Clay
100000000410,F000410,Chandigarh,CDist146,2.75,Wheat,Borewell,Sandy
100000000411,F000411,Arunachal Pradesh,APDist93,3.22,Paddy,Borewell,Loam
100000000412,F000412,Madhya Pradesh,MPDist62,0.74,Soybean,Rainfed,Sandy
100000000413,F000413,Telangana,TDist67,0.53,Maize,Borewell,Clay
100000000414,F000414,Goa,GDist57,5.06,Cashew,Borewell,Loam
100000000415,F000415,Manipur,MDist3,2.38,Paddy,Borewell,Clay
100000000416,F000416,Ladakh,LDist79,1.0,Barley,Canal,Sandy
100000000417,F000417,Nagaland,NDist102,6.3,Maize,Rainfed,Clay
100000000418,F000418,Gujarat,GDist28,2.0,Groundnut,Rainfed,Clay
100000000419,F000419,Ladakh,LDist77,4.68,Barley,Borewell,Clay
100000000420,F000420,Madhya Pradesh,MPDist104,1.92,Wheat,Canal,Loam
100000000421,F000421,Rajasthan,RDist104,9.47,Cotton,Rainfed,Sandy
100000000422,F000422,Tripura,TDist137,7.42,Paddy,Canal,Sandy
100000000423,F000423,Ladakh,LDist25,1.49,Potato,Canal,Loam
100000000424,F000424,Ladakh,LDist86,3.96,Barley,Rainfed,Sandy
100000000425,F000425,Goa,GDist96,3.05,Paddy,Borewell,Sandy
100000000426,F000426,Mizoram,MDist19,5.45,Maize,Rainfed,Clay
100000000427,F000427,Ladakh,LDist39,0.84,Barley,Canal,Sandy
100000000428,F000428,Himachal Pradesh,HPDist47,3.15,Apple,Borewell,Sandy
100000000429,F000429,Goa,GDist54,4.25,Cashew,Canal,Loam
100000000430,F000430,Karnataka,KDist110,0.45,Maize,Rainfed,Loam
100000000431,F000431,Ladakh,LDist83,0.71,Potato,Borewell,Sandy
100000000432,F000432,Andaman & Nicobar,A&NDist80,0.36,Coconut,Canal,Sandy
100000000433,F000433,Himachal Pradesh,HPDist75,1.47,Apple,Canal,Clay
100000000434,F000434,Jammu & Kashmir,J&KDist49,3.24,Apple,Rainfed,Loam
100000000435,F000435,Karnataka,KDist130,6.06,Sugarcane,Borewell,Sandy
100000000436,F000436,Karnataka,KDist13,1.93,Ragi,Rainfed,Loam
100000000437,F000437,Bihar,BDist32,6.71,Wheat,Borewell,Loam
100000000438,F000438,Mizoram,MDist26,0.6,Maize,Borewell,Sandy
100000000439,F000439,Andaman & Nicobar,A&NDist31,0.47,Paddy,Canal,Sandy
100000000440,F000440,Odisha,ODist134,1.74,Paddy,Rainfed,Clay
100000000441,F000441,Madhya Pradesh,MPDist124,2.48,Soybean,Borewell,Loam
100000000442,F000442,Sikkim,SDist127,1.78,Paddy,Borewell,Sandy
100000000443,F000443,Jharkhand,JDist60,0.35,Paddy,Rainfed,Loam
100000000444,F000444,Jammu & Kashmir,J&KDist93,1.7,Apple,Canal,Loam
100000000445,F000445,Rajasthan,RDist36,0.64,Wheat,Rainfed,Loam
100000000446,F000446,Karnataka,KDist96,3.11,Paddy,Borewell,Clay
100000000447,F000447,Sikkim,SDist123,2.44,Paddy,Borewell,Clay
100000000448,F000448,Uttarakhand,UDist107,0.86,Rice,Borewell,Sandy
100000000449,F000449,Ladakh,LDist34,1.21,Potato,Borewell,Clay
100000000450,F000450,Ladakh,LDist4,0.78,Potato,Borewell,Clay
100000000451,F000451,Andaman & Nicobar,A&NDist64,1.73,Coconut,Rainfed,Sandy
100000000452,F000452,Ladakh,LDist14,3.91,Potato,Canal,Sandy
100000000453,F000453,Andhra Pradesh,APDist126,0.83,Groundnut,Canal,Clay
100000000454,F000454,Rajasthan,RDist61,2.73,Bajra,Rainfed,Loam
100000000455,F000455,Goa,GDist128,1.19,Cashew,Rainfed,Clay
100000000456,F000456,Arunachal Pradesh,APDist78,0.97,Paddy,Borewell,Loam
100000000457,F000457,Chandigarh,CDist58,1.67,Wheat,Canal,Clay
100000000458,F000458,Jammu & Kashmir,J&KDist30,0.8,Apple,Rainfed,Sandy
100000000459,F000459,Gujarat,GDist141,1.17,Paddy,Borewell,Clay
100000000460,F000460,Andaman & Nicobar,A&NDist105,0.7,Paddy,Rainfed,Loam
100000000461,F000461,Gujarat,GDist49,8.77,Cotton,Borewell,Loam
100000000462,F000462,Sikkim,SDist116,1.87,Paddy,Rainfed,Loam
100000000463,F000463,Jammu & Kashmir,J&KDist150,1.04,Paddy,Rainfed,Loam
100000000464,F000464,Ladakh,LDist83,2.16,Barley,Canal,Loam
100000000465,F000465,Chandigarh,CDist76,1.67,Vegetables,Rainfed,Sandy
100000000466,F000466,Delhi,DDist141,1.53,Vegetables,Borewell,Sandy
100000000467,F000467,Rajasthan,RDist89,2.98,Cotton,Rainfed,Sandy
100000000468,F000468,Himachal Pradesh,HPDist30,3.34,Maize,Rainfed,Loam
100000000469,F000469,Tamil Nadu,TNDist137,1.19,Cotton,Canal,Sandy
100000000470,F000470,Odisha,ODist69,1.15,Groundnut,Canal,Loam
100000000471,F000471,Karnataka,KDist139,1.46,Paddy,Canal,Loam
100000000472,F000472,Assam,ADist144,0.29,Tea,Borewell,Sandy
100000000473,F000473,Tripura,TDist100,0.54,Paddy,Canal,Sandy
100000000474,F000474,Uttarakhand,UDist114,5.44,Wheat,Rainfed,Loam
100000000475,F000475,Manipur,MDist115,6.79,Maize,Canal,Sandy
100000000476,F000476,Kerala,KDist72,1.49,Rubber,Borewell,Loam
100000000477,F000477,Mizoram,MDist11,2.89,Paddy,Borewell,Clay
100000000478,F000478,Jharkhand,JDist147,2.34,Maize,Borewell,Sandy
100000000479,F000479,Tamil Nadu,TNDist130,21.39,Paddy,Rainfed,Clay
100000000480,F000480,Karnataka,KDist85,4.46,Sugarcane,Canal,Loam
100000000481,F000481,Telangana,TDist3,1.64,Maize,Rainfed,Sandy
100000000482,F000482,Haryana,HDist83,0.85,Cotton,Borewell,Sandy
100000000483,F000483,Tripura,TDist96,0.5,Paddy,Borewell,Sandy
100000000484,F000484,Chandigarh,CDist43,2.14,Vegetables,Borewell,Sandy
100000000485,F000485,Andhra Pradesh,APDist27,0.99,Groundnut,Borewell,Sandy
100000000486,F000486,Maharashtra,MDist85,0.58,Soybean,Rainfed,Loam
100000000487,F000487,Assam,ADist59,1.09,Paddy,Borewell,Loam
100000000488,F000488,Mizoram,MDist137,0.77,Maize,Canal,Clay
100000000489,F000489,Andhra Pradesh,APDist129,7.03,Groundnut,Canal,Sandy
100000000490,F000490,Gujarat,GDist8,3.69,Cotton,Borewell,Loam
100000000491,F000491,Ladakh,LDist76,1.81,Barley,Canal,Loam
100000000492,F000492,Jharkhand,JDist143,5.95,Maize,Rainfed,Sandy
100000000493,F000493,Jharkhand,JDist79,1.94,Paddy,Borewell,Sandy
100000000494,F000494,Maharashtra,MDist65,0.91,Sugarcane,Borewell,Sandy
100000000495,F000495,Madhya Pradesh,MPDist141,6.16,Wheat,Borewell,Sandy
100000000496,F000496,Jammu & Kashmir,J&KDist85,2.8,Paddy,Borewell,Loam
100000000497,F000497,Tamil Nadu,TNDist82,0.79,Paddy,Canal,Loam
100000000498,F000498,Puducherry,PDist81,1.56,Sugarcane,Canal,Clay
100000000499,F000499,West Bengal,WBDist71,0.9,Paddy,Borewell,Loam
100000000500,F000500,Telangana,TDist79,0.6,Paddy,Canal,Clay
100000000501,F000501,Puducherry,PDist138,3.82,Paddy,Borewell,Sandy
100000000502,F000502,Madhya Pradesh,MPDist8,8.39,Soybean,Rainfed,Loam
100000000503,F000503,Uttar Pradesh,UPDist39,0.6,Sugarcane,Rainfed,Sandy
100000000504,F000504,Telangana,TDist131,2.86,Maize,Rainfed,Sandy
100000000505,F000505,Goa,GDist43,1.08,Cashew,Canal,Sandy
100000000506,F000506,Chandigarh,CDist38,1.23,Wheat,Borewell,Loam
100000000507,F000507,Ladakh,LDist53,1.13,Potato,Borewell,Clay
100000000508,F000508,Andaman & Nicobar,A&NDist27,0.91,Paddy,Borewell,Clay
100000000509,F000509,Andaman & Nicobar,A&NDist97,1.89,Paddy,Rainfed,Clay
100000000510,F000510,Telangana,TDist133,0.94,Cotton,Rainfed,Loam
100000000511,F000511,Uttar Pradesh,UPDist129,2.26,Paddy,Rainfed,Clay
100000000512,F000512,Himachal Pradesh,HPDist41,1.75,Paddy,Borewell,Loam
100000000513,F000513,Telangana,TDist124,1.51,Cotton,Rainfed,Sandy
100000000514,F000514,Ladakh,LDist33,0.88,Potato,Borewell,Loam
100000000515,F000515,Karnataka,KDist133,1.15,Maize,Canal,Sandy
100000000516,F000516,Uttar Pradesh,UPDist56,3.33,Sugarcane,Canal,Sandy
100000000517,F000517,Delhi,DDist150,2.72,Paddy,Rainfed,Loam
100000000518,F000518,Kerala,KDist18,0.83,Rubber,Canal,Loam
100000000519,F000519,Manipur,MDist108,1.97,Maize,Borewell,Loam
100000000520,F000520,Jharkhand,JDist31,3.32,Pulses,Borewell,Sandy
100000000521,F000521,Goa,GDist111,0.48,Cashew,Borewell,Sandy
100000000522,F000522,Andaman & Nicobar,A&NDist124,2.81,Paddy,Borewell,Loam
100000000523,F000523,Tripura,TDist60,1.07,Maize,Rainfed,Sandy
100000000524,F000524,Goa,GDist2,2.88,Cashew,Rainfed,Clay
100000000525,F000525,Andaman & Nicobar,A&NDist28,0.99,Coconut,Borewell,Sandy
100000000526,F000526,Jharkhand,JDist71,0.43,Maize,Canal,Clay
100000000527,F000527,Uttar Pradesh,UPDist65,0.5,Wheat,Borewell,Sandy
100000000528,F000528,Punjab,PDist59,1.89,Paddy,Rainfed,Clay
100000000529,F000529,Delhi,DDist14,2.24,Vegetables,Borewell,Clay
100000000530,F000530,Karnataka,KDist23,0.88,Sugarcane,Borewell,Loam
100000000531,F000531,Chhattisgarh,CDist134,3.04,Maize,Borewell,Sandy
100000000532,F000532,Odisha,ODist133,0.48,Paddy,Rainfed,Loam
100000000533,F000533,Odisha,ODist10,1.73,Paddy,Borewell,Sandy
100000000534,F000534,Telangana,TDist102,0.69,Paddy,Canal,Loam
100000000535,F000535,Uttar Pradesh,UPDist144,1.08,Sugarcane,Canal,Sandy
100000000536,F000536,Tamil Nadu,TNDist45,1.89,Sugarcane,Borewell,Loam
100000000537,F000537,Uttarakhand,UDist66,0.92,Rice,Borewell,Clay
100000000538,F000538,Mizoram,MDist118,1.34,Maize,Canal,Loam
100000000539,F000539,Arunachal Pradesh,APDist59,4.08,Millet,Borewell,Clay
100000000540,F000540,Rajasthan,RDist74,1.15,Wheat,Rainfed,Sandy
100000000541,F000541,Goa,GDist91,3.56,Cashew,Rainfed,Clay
100000000542,F000542,Maharashtra,MDist61,0.74,Sugarcane,Rainfed,Sandy
100000000543,F000543,Meghalaya,MDist31,2.78,Millet,Borewell,Loam
100000000544,F000544,Goa,GDist81,5.77,Cashew,Borewell,Sandy
100000000545,F000545,Puducherry,PDist14,0.25,Sugarcane,Borewell,Sandy
100000000546,F000546,Andaman & Nicobar,A&NDist45,0.96,Paddy,Canal,Sandy
100000000547,F000547,Jammu & Kashmir,J&KDist98,2.89,Paddy,Canal,Clay
100000000548,F000548,Gujarat,GDist88,1.55,Cotton,Canal,Clay
100000000549,F000549,Telangana,TDist103,2.45,Paddy,Canal,Loam
100000000550,F000550,Nagaland,NDist61,1.12,Maize,Canal,Sandy
100000000551,F000551,West Bengal,WBDist128,1.95,Maize,Borewell,Sandy
100000000552,F000552,Himachal Pradesh,HPDist146,1.61,Maize,Canal,Clay
100000000553,F000553,Bihar,BDist25,4.64,Maize,Canal,Loam
100000000554,F000554,Delhi,DDist6,2.23,Paddy,Borewell,Clay
100000000555,F000555,Uttarakhand,UDist45,2.39,Rice,Rainfed,Sandy
100000000556,F000556,Odisha,ODist74,1.31,Groundnut,Canal,Clay
100000000557,F000557,Jammu & Kashmir,J&KDist147,1.23,Paddy,Rainfed,Sandy
100000000558,F000558,Uttar Pradesh,UPDist69,1.29,Wheat,Borewell,Clay
100000000559,F000559,Uttar Pradesh,UPDist43,2.5,Paddy,Rainfed,Clay
100000000560,F000560,Kerala,KDist21,1.3,Paddy,Borewell,Loam
100000000561,F000561,Maharashtra,MDist102,2.3,Maize,Borewell,Loam
100000000562,F000562,Andaman & Nicobar,A&NDist59,9.59,Coconut,Borewell,Loam
100000000563,F000563,Meghalaya,MDist92,3.66,Millet,Canal,Loam
100000000564,F000564,Rajasthan,RDist139,1.4,Wheat,Canal,Sandy
100000000565,F000565,Kerala,KDist137,4.76,Rubber,Canal,Sandy
100000000566,F000566,Punjab,PDist67,1.31,Paddy,Canal,Loam
100000000567,F000567,Jharkhand,JDist126,0.36,Maize,Borewell,Loam
100000000568,F000568,Ladakh,LDist141,0.81,Potato,Borewell,Clay
100000000569,F000569,Telangana,TDist100,0.41,Paddy,Borewell,Sandy
100000000570,F000570,Tripura,TDist70,1.38,Paddy,Borewell,Clay
100000000571,F000571,Odisha,ODist116,1.85,Groundnut,Borewell,Loam
100000000572,F000572,Nagaland,NDist27,6.97,Maize,Borewell,Loam
100000000573,F000573,Odisha,ODist56,2.37,Groundnut,Rainfed,Sandy
100000000574,F000574,Sikkim,SDist85,1.53,Potato,Borewell,Clay
100000000575,F000575,Goa,GDist65,3.54,Paddy,Borewell,Clay
100000000576,F000576,Tripura,TDist9,0.31,Paddy,Borewell,Sandy
100000000577,F000577,Madhya Pradesh,MPDist80,2.2,Soybean,Rainfed,Sandy
100000000578,F000578,Rajasthan,RDist77,3.38,Bajra,Rainfed,Sandy
100000000579,F000579,Madhya Pradesh,MPDist4,0.56,Soybean,Rainfed,Loam
100000000580,F000580,Karnataka,KDist122,4.55,Paddy,Canal,Clay
100000000581,F000581,Jharkhand,JDist16,2.39,Maize,Borewell,Clay
100000000582,F000582,Bihar,BDist143,1.31,Maize,Borewell,Sandy
100000000583,F000583,Tamil Nadu,TNDist11,3.02,Sugarcane,Borewell,Sandy
100000000584,F000584,Puducherry,PDist83,11.21,Sugarcane,Borewell,Sandy
100000000585,F000585,Jammu & Kashmir,J&KDist68,2.11,Apple,Rainfed,Sandy
100000000586,F000586,Telangana,TDist94,2.22,Maize,Rainfed,Sandy
100000000587,F000587,Meghalaya,MDist142,1.26,Millet,Borewell,Sandy
100000000588,F000588,Jharkhand,JDist12,0.92,Pulses,Borewell,Sandy
100000000589,F000589,Himachal Pradesh,HPDist100,3.54,Apple,Borewell,Clay
100000000590,F000590,Puducherry,PDist126,0.92,Sugarcane,Borewell,Sandy
100000000591,F000591,Goa,GDist15,1.93,Cashew,Borewell,Sandy
100000000592,F000592,Nagaland,NDist26,1.24,Paddy,Rainfed,Clay
100000000593,F000593,Manipur,MDist143,2.67,Maize,Borewell,Sandy
100000000594,F000594,Uttarakhand,UDist43,2.38,Rice,Canal,Sandy
100000000595,F000595,Kerala,KDist91,4.18,Rubber,Canal,Sandy
100000000596,F000596,Rajasthan,RDist62,1.21,Cotton,Rainfed,Clay
100000000597,F000597,Maharashtra,MDist1,1.47,Soybean,Rainfed,Clay
100000000598,F000598,Assam,ADist57,0.83,Tea,Borewell,Loam
100000000599,F000599,Maharashtra,MDist147,1.28,Sugarcane,Rainfed,Sandy
100000000600,F000600,Jharkhand,JDist64,2.46,Paddy,Borewell,Clay
100000000601,F000601,Manipur,MDist84,3.34,Maize,Borewell,Clay
100000000602,F000602,Ladakh,LDist77,0.87,Barley,Canal,Sandy
100000000603,F000603,Assam,ADist31,3.65,Tea,Rainfed,Clay
100000000604,F000604,Manipur,MDist139,5.39,Paddy,Canal,Sandy
100000000605,F000605,Jharkhand,JDist115,2.54,Maize,Canal,Loam
100000000606,F000606,Chandigarh,CDist122,8.18,Wheat,Borewell,Clay
100000000607,F000607,Bihar,BDist35,0.98,Wheat,Borewell,Loam
100000000608,F000608,Ladakh,LDist135,0.67,Barley,Canal,Sandy
100000000609,F000609,Meghalaya,MDist106,0.44,Paddy,Borewell,Clay
100000000610,F000610,West Bengal,WBDist90,6.03,Maize,Borewell,Clay
100000000611,F000611,Delhi,DDist22,3.08,Vegetables,Borewell,Loam
100000000612,F000612,Haryana,HDist4,1.74,Cotton,Borewell,Sandy
100000000613,F000613,Sikkim,SDist53,2.28,Paddy,Borewell,Clay
100000000614,F000614,Andaman & Nicobar,A&NDist5,0.74,Paddy,Canal,Sandy
100000000615,F000615,Tripura,TDist14,12.89,Paddy,Borewell,Loam
100000000616,F000616,Jammu & Kashmir,J&KDist28,2.02,Paddy,Borewell,Sandy
100000000617,F000617,Arunachal Pradesh,APDist125,1.99,Millet,Borewell,Clay
100000000618,F000618,Goa,GDist136,3.26,Paddy,Borewell,Clay
100000000619,F000619,Punjab,PDist78,2.68,Paddy,Canal,Sandy
100000000620,F000620,Meghalaya,MDist143,2.18,Millet,Canal,Clay
100000000621,F000621,Nagaland,NDist59,0.97,Paddy,Borewell,Clay
100000000622,F000622,Uttarakhand,UDist53,2.66,Rice,Borewell,Clay
100000000623,F000623,Himachal Pradesh,HPDist135,8.21,Maize,Canal,Loam
100000000624,F000624,Himachal Pradesh,HPDist18,5.35,Paddy,Rainfed,Loam
100000000625,F000625,Haryana,HDist106,6.52,Wheat,Borewell,Loam
100000000626,F000626,Uttarakhand,UDist28,1.21,Wheat,Borewell,Sandy
100000000627,F000627,Himachal Pradesh,HPDist60,0.83,Apple,Rainfed,Sandy
100000000628,F000628,Manipur,MDist121,1.65,Paddy,Borewell,Sandy
100000000629,F000629,Telangana,TDist105,1.91,Paddy,Rainfed,Clay
100000000630,F000630,Andhra Pradesh,APDist113,4.37,Maize,Borewell,Sandy
100000000631,F000631,Puducherry,PDist98,0.47,Sugarcane,Rainfed,Clay
100000000632,F000632,Rajasthan,RDist10,6.19,Wheat,Canal,Sandy
100000000633,F000633,Andaman & Nicobar,A&NDist11,1.61,Coconut,Canal,Loam
100000000634,F000634,Tripura,TDist119,1.29,Paddy,Borewell,Clay
100000000635,F000635,Karnataka,KDist116,0.81,Sugarcane,Canal,Loam
100000000636,F000636,Goa,GDist106,0.48,Paddy,Borewell,Sandy
100000000637,F000637,Rajasthan,RDist117,3.52,Wheat,Borewell,Clay
100000000638,F000638,Goa,GDist30,1.93,Cashew,Canal,Sandy
100000000639,F000639,Delhi,DDist41,0.65,Paddy,Borewell,Sandy
100000000640,F000640,Tripura,TDist38,0.65,Maize,Rainfed,Clay
100000000641,F000641,Kerala,KDist47,1.39,Rubber,Borewell,Clay
100000000642,F000642,Haryana,HDist128,6.93,Wheat,Rainfed,Loam
100000000643,F000643,Andhra Pradesh,APDist2,1.48,Groundnut,Borewell,Sandy
100000000644,F000644,Meghalaya,MDist10,0.55,Millet,Canal,Loam
100000000645,F000645,Jharkhand,JDist107,1.5,Paddy,Canal,Sandy
100000000646,F000646,Kerala,KDist144,1.46,Paddy,Canal,Sandy
100000000647,F000647,Kerala,KDist98,0.21,Coconut,Canal,Loam
100000000648,F000648,Chhattisgarh,CDist135,1.74,Maize,Borewell,Clay
100000000649,F000649,Uttarakhand,UDist23,1.51,Rice,Borewell,Loam
100000000650,F000650,Ladakh,LDist34,3.18,Potato,Borewell,Clay
100000000651,F000651,Puducherry,PDist31,8.0,Sugarcane,Rainfed,Sandy
100000000652,F000652,Arunachal Pradesh,APDist106,4.49,Millet,Rainfed,Sandy
100000000653,F000653,Assam,ADist66,1.47,Tea,Canal,Sandy
100000000654,F000654,Chhattisgarh,CDist102,0.75,Maize,Canal,Clay
100000000655,F000655,Arunachal Pradesh,APDist10,14.28,Paddy,Borewell,Clay
100000000656,F000656,Himachal Pradesh,HPDist106,1.91,Paddy,Borewell,Clay
100000000657,F000657,Bihar,BDist148,1.84,Wheat,Borewell,Sandy
100000000658,F000658,Sikkim,SDist137,1.79,Potato,Borewell,Loam
100000000659,F000659,Karnataka,KDist106,2.14,Sugarcane,Canal,Clay
100000000660,F000660,Goa,GDist10,1.62,Cashew,Borewell,Clay
100000000661,F000661,Madhya Pradesh,MPDist88,1.15,Wheat,Borewell,Loam
100000000662,F000662,Ladakh,LDist133,1.18,Potato,Rainfed,Loam
100000000663,F000663,Himachal Pradesh,HPDist12,1.77,Apple,Borewell,Clay
100000000664,F000664,Goa,GDist148,1.18,Cashew,Rainfed,Loam
100000000665,F000665,Punjab,PDist31,1.03,Wheat,Borewell,Loam
100000000666,F000666,Nagaland,NDist53,1.98,Paddy,Borewell,Loam
100000000667,F000667,Tamil Nadu,TNDist80,1.49,Cotton,Borewell,Sandy
100000000668,F000668,Sikkim,SDist14,6.07,Potato,Borewell,Loam
100000000669,F000669,Goa,GDist115,0.22,Cashew,Borewell,Sandy
100000000670,F000670,Tamil Nadu,TNDist120,4.36,Sugarcane,Rainfed,Sandy
100000000671,F000671,Himachal Pradesh,HPDist121,4.94,Apple,Canal,Clay
100000000672,F000672,Manipur,MDist85,0.35,Paddy,Borewell,Sandy
100000000673,F000673,Rajasthan,RDist44,1.39,Wheat,Canal,Loam
100000000674,F000674,Odisha,ODist84,1.35,Groundnut,Canal,Sandy
100000000675,F000675,Chhattisgarh,CDist124,0.59,Maize,Canal,Sandy
100000000676,F000676,Tripura,TDist88,0.98,Paddy,Borewell,Sandy
100000000677,F000677,Meghalaya,MDist30,0.75,Paddy,Canal,Loam
100000000678,F000678,Jammu & Kashmir,J&KDist28,7.4,Apple,Borewell,Clay
100000000679,F000679,Tripura,TDist1,3.85,Maize,Canal,Loam
100000000680,F000680,Jharkhand,JDist82,5.04,Pulses,Canal,Clay
100000000681,F000681,Punjab,PDist150,3.25,Paddy,Rainfed,Clay
100000000682,F000682,Andhra Pradesh,APDist14,0.74,Groundnut,Borewell,Loam
100000000683,F000683,Andhra Pradesh,APDist111,1.2,Groundnut,Rainfed,Clay
100000000684,F000684,Uttar Pradesh,UPDist122,2.7,Sugarcane,Rainfed,Clay
100000000685,F000685,Himachal Pradesh,HPDist33,0.69,Apple,Borewell,Clay
100000000686,F000686,Himachal Pradesh,HPDist35,3.22,Apple,Canal,Loam
100000000687,F000687,Goa,GDist109,1.5,Paddy,Canal,Clay
100000000688,F000688,Kerala,KDist2,1.35,Coconut,Borewell,Clay
100000000689,F000689,Puducherry,PDist10,3.22,Paddy,Rainfed,Clay
100000000690,F000690,Ladakh,LDist135,2.6,Potato,Borewell,Clay
100000000691,F000691,Nagaland,NDist20,1.37,Maize,Borewell,Sandy
100000000692,F000692,Punjab,PDist121,4.61,Wheat,Rainfed,Sandy
100000000693,F000693,Sikkim,SDist78,0.77,Potato,Borewell,Clay
